%Time (ms)	Hubangle(Theta in rad)	Tip Deflection(m)	Hub Angular Velocity (rads/s)	Tip Velocity (m/s)	Position Reference (rad)	Output Voltage (V)	K1 (Hub Prop)	K2 (Tip Prop)	K3 (Hub Deriv)	K4 (Tip Deriv)	%4/14/20259:46 AM
249509.000	0.503	-0.000	0.045	0.000	0.500	-0.162	30.000	0.000	1.500	0.000	0.000	0.000
249510.000	0.503	-0.000	0.044	0.000	0.500	-0.161	30.000	0.000	1.500	0.000	0.000	0.000
249511.000	0.503	-0.000	0.044	0.000	0.500	-0.160	30.000	0.000	1.500	0.000	0.000	0.000
249512.000	0.503	-0.000	0.043	0.000	0.500	-0.158	30.000	0.000	1.500	0.000	0.000	0.000
249513.000	0.503	-0.000	0.042	0.000	0.500	-0.157	30.000	0.000	1.500	0.000	0.000	0.000
249514.000	0.503	-0.000	0.041	0.000	0.500	-0.155	30.000	0.000	1.500	0.000	0.000	0.000
249515.000	0.503	-0.000	0.039	0.000	0.500	-0.154	30.000	0.000	1.500	0.000	0.000	0.000
249516.000	0.503	-0.000	0.038	0.000	0.500	-0.152	30.000	0.000	1.500	0.000	0.000	0.000
249517.000	0.503	-0.000	0.037	0.000	0.500	-0.150	30.000	0.000	1.500	0.000	0.000	0.000
249518.000	0.503	-0.000	0.036	0.000	0.500	-0.148	30.000	0.000	1.500	0.000	0.000	0.000
249519.000	0.503	-0.000	0.034	0.000	0.500	-0.146	30.000	0.000	1.500	0.000	0.000	0.000
249520.000	0.503	-0.000	0.033	0.000	0.500	-0.144	30.000	0.000	1.500	0.000	0.000	0.000
249521.000	0.503	-0.000	0.032	0.000	0.500	-0.142	30.000	0.000	1.500	0.000	0.000	0.000
249522.000	0.503	-0.000	0.030	0.000	0.500	-0.140	30.000	0.000	1.500	0.000	0.000	0.000
249523.000	0.503	-0.000	0.029	0.000	0.500	-0.138	30.000	0.000	1.500	0.000	0.000	0.000
249524.000	0.503	-0.000	0.028	0.000	0.500	-0.136	30.000	0.000	1.500	0.000	0.000	0.000
249525.000	0.503	-0.000	0.026	0.000	0.500	-0.134	30.000	0.000	1.500	0.000	0.000	0.000
249526.000	0.503	-0.000	0.025	0.000	0.500	-0.132	30.000	0.000	1.500	0.000	0.000	0.000
249527.000	0.503	-0.000	0.024	0.000	0.500	-0.130	30.000	0.000	1.500	0.000	0.000	0.000
249528.000	0.503	-0.000	0.023	0.000	0.500	-0.128	30.000	0.000	1.500	0.000	0.000	0.000
249529.000	0.503	-0.000	0.021	0.000	0.500	-0.126	30.000	0.000	1.500	0.000	0.000	0.000
249530.000	0.503	-0.000	0.020	0.000	0.500	-0.125	30.000	0.000	1.500	0.000	0.000	0.000
249531.000	0.503	-0.000	0.019	0.000	0.500	-0.123	30.000	0.000	1.500	0.000	0.000	0.000
249532.000	0.503	-0.000	0.018	0.000	0.500	-0.121	30.000	0.000	1.500	0.000	0.000	0.000
249533.000	0.497	-0.000	0.002	0.000	0.500	0.086	30.000	0.000	1.500	0.000	0.000	0.000
249534.000	0.503	-0.000	-0.005	0.000	0.500	-0.087	30.000	0.000	1.500	0.000	0.000	0.000
249535.000	0.503	-0.000	-0.000	0.000	0.500	-0.094	30.000	0.000	1.500	0.000	0.000	0.000
249536.000	0.503	-0.000	-0.009	0.000	0.500	-0.080	30.000	0.000	1.500	0.000	0.000	0.000
249537.000	0.503	-0.000	-0.006	0.000	0.500	-0.086	30.000	0.000	1.500	0.000	0.000	0.000
249538.000	0.497	-0.000	-0.014	0.000	0.500	0.111	30.000	0.000	1.500	0.000	0.000	0.000
249539.000	0.503	-0.000	-0.024	0.000	0.500	-0.058	30.000	0.000	1.500	0.000	0.000	0.000
249540.000	0.503	-0.000	-0.017	0.000	0.500	-0.070	30.000	0.000	1.500	0.000	0.000	0.000
249541.000	0.497	-0.000	-0.038	0.000	0.500	0.147	30.000	0.000	1.500	0.000	0.000	0.000
249542.000	0.503	-0.000	-0.039	0.000	0.500	-0.035	30.000	0.000	1.500	0.000	0.000	0.000
249543.000	0.503	-0.000	-0.026	0.000	0.500	-0.055	30.000	0.000	1.500	0.000	0.000	0.000
249544.000	0.503	-0.000	-0.037	0.000	0.500	-0.040	30.000	0.000	1.500	0.000	0.000	0.000
249545.000	0.503	-0.000	-0.029	0.000	0.500	-0.051	30.000	0.000	1.500	0.000	0.000	0.000
249546.000	0.503	-0.000	-0.020	0.000	0.500	-0.064	30.000	0.000	1.500	0.000	0.000	0.000
249547.000	0.503	-0.000	-0.021	0.000	0.500	-0.063	30.000	0.000	1.500	0.000	0.000	0.000
249548.000	0.503	-0.000	-0.017	0.000	0.500	-0.069	30.000	0.000	1.500	0.000	0.000	0.000
249549.000	0.503	-0.000	-0.014	0.000	0.500	-0.073	30.000	0.000	1.500	0.000	0.000	0.000
249550.000	0.503	-0.000	-0.011	0.000	0.500	-0.078	30.000	0.000	1.500	0.000	0.000	0.000
249551.000	0.503	-0.000	-0.009	0.000	0.500	-0.081	30.000	0.000	1.500	0.000	0.000	0.000
249552.000	0.503	-0.000	-0.006	0.000	0.500	-0.085	30.000	0.000	1.500	0.000	0.000	0.000
249553.000	0.509	-0.000	0.010	0.000	0.500	-0.294	30.000	0.000	1.500	0.000	0.000	0.000
249554.000	0.509	-0.000	0.033	0.000	0.500	-0.328	30.000	0.000	1.500	0.000	0.000	0.000
249555.000	0.503	-0.000	0.035	0.000	0.500	-0.147	30.000	0.000	1.500	0.000	0.000	0.000
249556.000	0.503	-0.000	0.039	0.000	0.500	-0.153	30.000	0.000	1.500	0.000	0.000	0.000
249557.000	0.503	-0.000	0.044	0.000	0.500	-0.160	30.000	0.000	1.500	0.000	0.000	0.000
249558.000	0.503	-0.000	0.034	0.000	0.500	-0.145	30.000	0.000	1.500	0.000	0.000	0.000
249559.000	0.503	-0.000	0.031	0.000	0.500	-0.141	30.000	0.000	1.500	0.000	0.000	0.000
249560.000	0.503	-0.000	0.032	0.000	0.500	-0.143	30.000	0.000	1.500	0.000	0.000	0.000
249561.000	0.503	-0.000	0.029	0.000	0.500	-0.139	30.000	0.000	1.500	0.000	0.000	0.000
249562.000	0.503	-0.000	0.028	0.000	0.500	-0.136	30.000	0.000	1.500	0.000	0.000	0.000
249563.000	0.503	-0.000	0.026	0.000	0.500	-0.133	30.000	0.000	1.500	0.000	0.000	0.000
249564.000	0.497	-0.000	0.010	0.000	0.500	0.075	30.000	0.000	1.500	0.000	0.000	0.000
249565.000	0.497	-0.000	-0.013	0.000	0.500	0.109	30.000	0.000	1.500	0.000	0.000	0.000
249566.000	0.497	-0.000	-0.029	0.000	0.500	0.134	30.000	0.000	1.500	0.000	0.000	0.000
